"Tempo (s)","Vazao no nucleo (%)","Temperatura na perna quente (C)","Temperatura na perna fria (C)","Vazao no nucleo (kg/s)","Nivel no gerador de vapor - Faixa larga (%)","Nivel no gerador de vapor - Faixa estreita (%)","Pressao no gerador de vapor (Mpa)","Vazao de agua de alimentacao (kg/s)","Vazao de vapor (kg/s)","Vazao no circuito primario (kg/s)","Pressao no sistema primario (Mpa)","Potencia Termica (%)","Potencia Nuclear (%)","Margem de sub-resfriamento (C)","Nivel do pressurizador (%)","Temperatura media no primario (C)","acidente"
"36","104.46372231583","329.43125420015","303.05492910572","33324.178680155","0.89421079153805","31.503613833458","8.4863272220108","-0.25417561517092","221.84997398794","103.68577161726","14.357024815633","86.111711300002","86.846008850456","21.267938883017","77.167992061728","314.76805126917","mefwisem"
"37","102.70342631957","330.26184318215","301.80907254659","33082.293298761","-0.93848078302327","30.21501691514","8.0987565899391","-0.58637636170901","223.05454251762","103.92323617515","15.156756575847","84.622906995083","82.968639630689","19.319272990895","77.685358971175","314.7181383511","mefwisem"
"38","102.64806678225","327.56088907575","301.78007334558","32850.914118908","0.91375708976305","32.013796848377","8.6996373199884","0.27863150583164","221.3567937897","101.57756765574","16.859071226815","83.962240601875","83.741742933138","19.642416344618","79.773789457683","316.75513840589","mefwisem"
"39","102.23780748294","329.27381183865","305.37615755325","32620.741627495","2.4504869421808","29.782098362336","7.9902958141305","0.55924457350321","219.57028952914","101.27247273582","16.640613604931","83.001108603698","83.224117519845","20.477779112999","81.68238546225","317.69306675415","mefwisem"
"40","101.94452039377","331.8270200434","305.19183483229","32393.757077045","-0.30404765375588","31.81207653099","11.050625837832","0.91591026400808","220.31909985474","99.942831301773","16.468091476131","80.466164413536","82.934758153493","20.871460953493","81.505106695551","317.33024609112","mefwisem"
"41","101.93002443874","330.67328354441","306.27268129304","32173.140582158","1.6873224749587","28.340211908508","9.3914717800481","0.043671609595972","220.15356863034","101.59641549886","15.662373111997","80.95278980692","79.429211365989","19.989447578369","81.134191529103","318.77216312985","mefwisem"
"42","101.49090238928","329.80016554826","307.7821258296","31952.099194466","3.1325111316163","31.453135501851","10.836230478167","-0.52949983118595","221.04850057773","100.46865419285","17.666398654337","80.48056075418","76.93688165925","17.69694267207","86.067468995218","318.73085690214","mefwisem"
"43","100.71113314295","331.52729540937","306.82798292597","31734.337842657","2.1300679485081","27.592589551271","8.5948767866772","-0.28972341436264","220.13266848102","100.98024201044","16.472408412266","78.592876630979","80.047222119453","19.450713197754","84.367178343197","320.22094328598","mefwisem"
"44","100.73869774603","333.25512464923","308.83756106135","31523.140930063","0.58261978532567","31.423237819896","9.219065025688","2.1529220093883","149.39883132238","101.79305810302","18.159116081267","79.275506387303","78.17844121947","18.00707858351","87.13510423743","320.4467435698","mefwisem"
"45","100.72959297062","332.02816023293","309.97942977781","31246.025957787","0.84000984240432","29.582860181344","8.401529066882","0.62654619282001","221.91944004474","100.40644539443","16.222246364459","76.869882035306","78.233037609388","18.863274087273","88.200945248198","322.41365019523","mefwisem"
"46","101.57671079611","333.46393385939","310.77438854498","30947.476864678","1.1474337031832","26.246267909601","9.2293561425425","1.3675185053386","515.76176701328","101.22834253184","16.837840998035","76.532640128533","75.944360099734","18.275687898095","89.174096365317","322.90819605119","mefwisem"
"47","102.2189928293","332.59647989026","311.43177502127","30719.93546932","2.0782401277494","28.188392584513","7.3675569403396","1.7312012626383","-1.5775272724356","99.674663092769","17.263191696591","75.652075710478","75.891555778643","16.787738767837","96.53388344857","324.49122271483","mefwisem"
"48","100.21691095154","334.02229590933","312.72223700199","30435.986220122","3.7621499798641","28.162915603277","8.6567508430477","0.26592640494978","1.7265939056619","99.462099939288","15.836804211435","73.23980170679","74.171883116052","15.778937425693","96.57503231603","322.83654669812","mefwisem"
"49","101.31228699272","333.90015255765","312.99755321621","30159.146926898","4.0676311392568","27.178158559727","7.8671328081633","0.36046032256249","515.35263181889","99.079034579807","16.339529903423","73.223196366138","74.208234636117","15.601044490744","99.218696506832","323.86838635875","mefwisem"
"50","100.13977678685","335.25280591837","313.94793734223","29885.984252045","0.43603950155385","27.781502266575","8.2490264931727","-0.25822927468031","-0.76540639690245","100.2994562834","16.013628622931","71.959006072863","71.033381792848","15.287829184893","100.33728516708","323.40219603486","mefwisem"
"51","99.638759475871","334.88889947448","313.0414785878","29597.094984963","0.45828338735457","26.927951343331","8.0181341087495","0.21563451795244","515.90459755303","100.08634754921","16.881802267526","71.294170542829","70.763909792075","14.634305958324","99.134659214131","325.89307937547","mefwisem"
"52","99.18389256559","334.28283268378","314.59902462381","29300.696671964","0.75002789027447","25.863014966406","8.0180652996617","1.1382902964057","514.64092968994","98.170453416714","17.62038162845","70.339635041161","69.120489515643","17.426070242897","98.652374500066","325.48426652828","mefwisem"
"53","99.852666189725","336.00002249444","315.07874287214","29047.384324037","2.0751077928772","28.681373077779","8.9841699302101","-0.80199864885394","-0.063229010012704","100.63280590809","17.239922760346","68.943668841015","68.025653786597","18.224607123967","99.784033866207","325.81718304881","mefwisem"
"54","100.89688299568","334.91364393156","315.62075955458","28760.275231174","0.091237465855477","26.18226028856","9.4197586124076","-1.260320688278","0.32533285420988","99.175393345153","16.881408980897","67.56455222157","68.406374330894","20.789947524139","100.15846362993","327.83189575494","mefwisem"
"55","101.16167523887","337.45851550013","317.07105049796","28484.208731331","1.6308698308314","24.31836835828","7.331619974162","-1.0210437161657","513.45684805895","99.586573891206","18.835260979794","67.040764192426","66.958922307398","22.385133609426","101.87883899717","326.99265773934","mefwisem"
"56","100.85591415547","336.88375718917","317.3580105958","28211.881024328","0.95622365829366","23.867101209025","7.4474632010397","-1.1878143911634","515.02188733025","98.626320317046","19.494372738914","65.45288480651","66.237261949657","21.360834719996","99.28706679469","327.00001218526","mefwisem"
"57","100.94304683618","337.33844488937","317.62987399123","27968.654646005","1.6415473591815","26.258511361603","10.199327413764","0.84075351958495","-2.491251445398","99.906343720453","20.270242846442","65.352950509253","63.841092831676","23.373196215106","97.661478639662","327.66250664701","mefwisem"
"58","99.709375972525","336.45178024588","318.30957754346","27685.033012408","2.7721451936661","25.534949153465","7.9538373335361","1.026601571745","-0.75969936179203","100.94808638084","19.951850156033","62.055466688227","64.344324331083","27.528242157619","100.61009087211","326.81805414989","mefwisem"
"59","100.32106574638","335.90196069034","317.11230816274","27441.066939836","1.0022937761313","24.815833848071","8.90552286276","0.12778707957041","-0.67175862750762","100.75481508052","19.877541384806","61.27765074823","60.911376967687","29.071297936294","100.02049738363","327.26127982884","mefwisem"
"60","97.886950884232","335.97807229326","318.38319823062","27201.859340894","2.3965435505039","25.052579745467","8.5245962637304","0.18654620156733","-1.8348254042661","100.59235488704","20.569747880822","61.855185877963","61.392213508943","29.702041460589","99.710843549163","328.82986683545","mefwisem"
"0","105.31765780035","324.73727773021","292.17533327044","50420.49064649","50.314660085688","62.743635379563","7.1019692799456","527.134980033","527.71436095631","104.18155126592","13.089063620977","99.581586230278","99.350054869717","21.272385120796","57.272242031747","307.67805421202","mefwiso"
"1","104.70274818214","326.30927908667","292.39653934207","50417.732805597","51.363601079735","61.369297436792","5.8115352139918","527.88466291065","528.79684613087","104.16460461083","13.285078696651","100.11643494199","100.90425850096","21.123057027848","58.994445708618","308.25937514902","mefwiso"
"2","105.6437484568","322.87485346071","291.72437129528","50372.49485818","48.141335134797","61.356687941436","8.124395975008","441.6510976297","530.12336094435","106.18103989371","14.968703956511","101.7645031885","100.43162595524","21.77226908923","58.51906229652","307.40089461737","mefwiso"
"3","104.25139061791","323.87990772352","289.96034239775","50212.243975371","48.799298788465","63.209122061646","6.2618794980239","325.51645861804","534.30015031315","104.49317106821","13.981560577484","97.487286423706","100.83775737354","22.0169529915","59.531932255722","306.70847563889","mefwiso"
"4","105.31011230935","324.39638568481","292.93247786346","49925.136518378","48.026438559262","61.490338008105","6.8599518329086","209.28677991815","532.95062156063","104.84755181167","14.710348972548","99.768017257776","99.409603179804","22.071008889618","56.883632918113","309.89160184629","mefwiso"
"5","105.34995459999","324.43572675834","291.70843648301","49512.667763957","47.291650666142","60.918981364195","7.252968536842","96.263494213243","537.56798338361","105.44777978282","16.435135321332","99.957162309982","99.733438255878","20.937233129381","58.846748984982","308.47121259951","mefwiso"
"6","107.47400408297","323.56934378592","292.35291061305","48975.992593836","47.749911331132","62.357063304712","5.1270781444349","0.16007092124452","539.03271190455","105.11468101135","16.340140060184","98.745894348726","101.7975132292","21.677669337053","57.734479768553","308.92020007461","mefwiso"
"7","105.35762483672","324.32657811161","292.18535476544","48390.831296675","46.18423829426","62.24411840355","7.7543808736104","1.5720732036744","534.16819433569","102.87435616117","15.294712804187","100.88657951889","98.345955168598","21.592886433931","57.893228316843","306.9407406623","mefwiso"
"8","105.23263627346","324.74754439583","292.92728066809","47803.07321993","43.693203084562","60.025315668518","5.5568509933851","-0.64447102914717","532.14688916031","104.28312346723","15.49364881373","99.024624475411","101.197053597","23.565483813218","58.386520371646","308.19092501127","mefwiso"
"9","104.45238235585","325.23734763468","291.36571211006","47212.309290023","40.568642970042","62.463240253782","6.1968694398644","0.66455349711972","525.37808750244","106.3909561688","14.782896090672","100.18595694689","100.37020989172","21.607469627669","60.212660140263","308.41110078372","mefwiso"
"10","105.18789364581","324.58995969757","291.66972724053","46624.04870231","37.936724986797","60.000916414497","6.9491130636104","0.71692676121146","531.23979195674","105.48025004944","17.496139177246","99.689767294627","99.846402411176","24.407560173739","60.430842920794","307.04096234391","mefwiso"
"11","105.52231669486","325.25343071114","293.78210377968","46032.829614539","36.710586447555","58.711835446686","7.0463304636729","0.39766314925688","530.06940116724","105.38638453836","16.398744242937","100.16754825917","98.561169370049","25.815174414008","57.945057908482","309.28238828658","mefwiso"
"12","104.19968373551","324.97339175271","292.2222099923","45444.990878786","34.298781198697","56.879693840809","7.0794881287075","1.2493066517281","522.81287648237","106.68836476625","17.550199862041","99.755014827916","98.666616855529","24.026564981704","61.439269083728","306.98313265579","mefwiso"
"13","104.58156579992","323.96892500185","293.93703797219","44852.475575051","33.447192327715","60.005047391108","8.5522331768036","0.96648767195035","515.19185319832","105.07603430716","17.383979901658","97.73572346319","99.757693605126","23.647534221532","62.686931592262","308.19400679982","mefwiso"
"14","104.28179411562","324.60871082429","293.89867438306","44265.297947655","31.419690035566","59.611904726604","6.7746650182216","0.21871375433513","529.90537974191","105.98809566144","17.132149476166","98.715861918273","95.742178402625","23.134834216162","61.653010304299","307.64545771827","mefwiso"
"15","104.62034461536","326.99220616091","296.93119443648","43678.444339043","29.759885545788","57.79774461253","6.353197969787","0.35973211427032","508.95454598095","104.71761956922","16.230921986713","97.558193519524","97.961247159475","26.63094751272","63.657136971849","310.76456666598","mefwiso"
"16","105.76497358997","325.46757732077","294.68377443644","43097.309095468","30.094305354936","58.813538729076","8.3431054556784","0.90907266947962","520.31300155934","105.45420433156","19.228630617804","97.152878044098","98.22961892949","26.074690378429","62.860900746588","310.56352476201","mefwiso"
"17","104.37360636866","324.68548738157","294.99942999053","42514.1652934","26.489999455224","57.266859242668","6.2839899931967","0.82992038936087","518.70611399431","103.19081552651","15.767758995662","96.097254659917","96.405712765744","25.398710149898","63.92930436557","311.11496181062","mefwiso"
"18","104.71902799439","326.24358267309","295.67910629759","41930.044341693","26.173494616942","56.032371710993","5.5532869688153","-0.59946892911635","519.44448674664","104.03401604441","16.279377951359","96.306740320054","96.392467474553","23.207638694377","64.426229455579","311.15620575456","mefwiso"
"19","104.56153894748","326.43898875306","295.71607526106","41342.611805617","22.568066266323","56.817836642018","6.363804017002","-0.64490749749718","522.11933101083","104.63871245117","16.622033542486","96.936885648605","96.684898173647","25.927039331216","65.430523475219","310.13501560999","mefwiso"
"20","104.21703569334","325.00526279046","294.06166517047","40754.623461502","18.715771332095","57.05031331542","5.9269730074426","-1.8547706951405","524.79094297296","104.3925653617","16.208773843238","95.786934335456","95.441212168975","24.501735424239","64.890886951286","312.57563216803","mefwiso"
"21","105.00298105106","325.39479847689","296.20305925095","40164.39272884","16.826664315884","55.220206161941","5.8966757178863","0.79819418704919","523.36250812243","105.23306750422","16.721531884961","94.428268661688","92.632286779534","23.958748322894","65.224908233875","310.53448895656","mefwiso"
"22","106.14874269389","325.27588835066","295.1558680146","39567.171251179","17.151925733612","54.31978288573","6.5322767530541","-1.6067612383698","526.50031049157","104.54942057052","17.33839944877","94.550729281535","94.174943593357","22.744429973729","66.271666105596","312.19493778803","mefwiso"
"23","103.34704574404","327.65427388409","298.52768487312","38969.452740706","14.995006649658","55.864365649311","6.1702801221906","0.21034667937108","526.35699841187","103.93013409326","16.904402269524","93.880402220658","92.880547271555","23.533559575755","66.29669387759","312.37163077026","mefwiso"
"24","103.79959313576","326.87304916815","296.85271362753","38370.012163313","10.742928355501","55.038538606645","7.1817142535896","-1.0583113349594","419.91724151282","103.6209072055","16.121240698987","11.022337855567","11.425828236067","27.687058752841","60.538648173063","306.38252098452","mefwiso"
"25","104.610508867","325.30179615174","295.05666695263","37766.701198935","9.798167992507","56.006486102986","8.0185995740981","0.085454047743401","294.77124008613","105.19348322051","15.998289182914","8.8276849378558","10.2370667375","34.901003142777","59.026001337438","300.89644796482","mefwiso"
"26","105.53855270624","320.59866077304","297.08561689892","37170.106199794","5.8824278445738","54.828667696927","7.6326615097218","-0.0054110585988209","300.48812731092","105.93229371226","16.149650324889","7.1255544463607","8.4921438694005","39.340074291759","54.219230347884","299.15396767224","mefwiso"
"27","106.09713679796","315.94399587929","296.38470869265","36597.989336261","2.5491901338022","53.00774835923","7.3120341379301","-0.049756274830079","257.80765978661","102.81151739542","16.648922024174","7.841244110075","10.108565589197","40.657824482376","50.746178354244","299.63283694312","mefwiso"
"28","103.56023433257","314.20848575635","296.38399562512","36058.344664804","-0.1515534894792","52.85142322529","7.6991408935525","0.097632584911505","180.48905480894","103.68049967396","12.436845380631","6.9065702882815","6.4176613800468","38.017638341937","46.899166019369","298.96398738268","mefwiso"
"29","102.42867436282","310.49889015298","297.40344128355","35544.017984605","-0.43663731034089","50.556051797861","5.5483264529291","0.52276283883622","286.13199362629","105.73838273663","16.116936097901","6.668570818604","6.9090005396491","39.632021394537","45.141771937992","297.04781243978","mefwiso"
"30","105.71218090724","308.49240086421","296.0362170368","35107.364478357","0.92804814251899","45.761704762763","8.175619146693","-0.12149872976067","271.87597041557","103.8199431666","14.12373393388","6.6786525332109","6.5449803703812","40.45372572381","46.206388870855","297.86395370944","mefwiso"
"31","104.40246315165","304.56306178298","295.76254181361","34757.955747063","0.22634447484749","41.788345038219","9.7557069062267","0.24641045951025","173.8732890765","104.13533276552","15.718420584189","5.9608009254057","6.9077372697561","40.534186125461","44.682278257338","295.98587389934","mefwiso"
"32","103.60729091316","302.28872708842","295.3111032308","34485.558274056","-0.52951986747772","36.162726271078","9.2362153846343","-0.037282733869851","135.74482369182","104.56247931256","15.7295530074","5.9994644476857","6.8234072351115","39.874620672073","43.094521601661","295.42095202017","mefwiso"
"33","105.24041802947","301.53597960075","293.79842336431","34285.136536332","0.78811380080017","33.430416540512","8.2353866670773","0.17462038232007","122.94580127964","105.14000103024","13.463984683799","4.5378192346496","3.8399932661316","41.839439791121","40.267137282571","297.63816578922","mefwiso"
"34","103.17254939454","301.1265472146","294.01627543855","34141.695086311","-1.1597637240205","33.214925007079","7.0293383771052","1.3692742522339","104.91088108267","105.8567000321","13.994773259363","4.2425589756203","6.5030947028657","41.017169792633","41.154069823154","294.54185404775","mefwiso"
"35","104.95095058927","300.50019976046","293.48992841923","34023.479353208","-0.38668073355491","32.686707336459","9.0973273196586","0.5480170158471","77.084126467192","106.23162469723","15.300677504339","5.8051995583503","4.774468615905","40.80531309743","41.304077548464","294.86145903305","mefwiso"
"36","105.0853475137","298.02403773195","294.34403088957","33933.186645962","0.61864512141675","30.999227800878","6.7899241826387","-0.37061122598399","51.769252511042","105.69856530684","14.916467418656","4.9704117065071","5.8820404690522","41.83205785735","41.03253885069","295.86938904705","mefwiso"
"37","103.86487530531","298.94289991582","293.88952215775","33862.749809332","-1.4846760435952","29.268703437243","7.3095297545553","-1.0036786800327","39.112715544875","104.67120786627","14.217519550859","4.3974288234532","5.7116116486838","42.019495045775","42.570804763545","295.36847332766","mefwiso"
"38","105.51220202048","296.52138799001","293.88600865951","33789.130861334","0.19143211928161","33.322653066635","6.7437703465009","-0.13490171905782","29.026590580163","103.12279585517","13.210154862738","2.7294832111901","6.1091216045612","42.059841418146","39.277587577398","294.97879510966","mefwiso"
"39","103.84049895951","297.31224621078","291.57020900063","33716.989519993","1.1314353319436","28.988506929611","9.6356534729508","0.1771593275991","19.950571255348","106.30249313409","13.838492228381","3.9639878584133","5.4475303802751","41.720310914266","39.159718265255","294.58103025734","mefwiso"
"40","103.93306079485","298.2781627623","293.1932393029","33644.636860086","1.8880497300354","29.470679639907","8.3577624652954","1.0550816225456","27.540926372449","106.49024221549","13.343910467019","4.67416592584","4.686775650786","41.293949400598","43.156107230991","294.91686194444","mefwiso"
"41","104.06271051202","295.29113665765","293.58211474143","33572.80766398","0.65423027605753","29.85216807524","7.8393042233466","1.5855279092903","22.284738019136","105.22063683787","14.690044407506","4.8371259353996","4.4093376039221","42.311402983636","39.938065706702","295.21522162094","mefwiso"
"42","105.59319059871","295.07539442962","294.45839267591","33502.818240704","2.558032850617","31.774252741839","7.2269476285786","0.43610101873996","24.869999919526","104.79499155761","12.746193180792","3.8159864466983","3.8420014654914","43.804828843715","39.013549576717","292.78608386807","mefwiso"
"43","105.48735589289","295.54190302637","290.97575670945","33429.446379855","1.780892604759","31.245675302602","8.9563965880965","-0.77095607012951","25.840155094948","105.85297398079","14.90002870793","3.70317848401","4.1534543812013","41.233812288335","40.163254996322","295.18847278165","mefwiso"
"44","105.1198759505","294.13458418113","293.61556959999","33356.624855299","0.66796624731598","29.849387626515","7.8692706941472","-0.085777993490085","20.984012926468","105.80906884943","14.315023741179","5.6185945021057","3.5503788579462","43.283608001276","38.619036179271","294.93513327611","mefwiso"
"45","106.94112623981","292.1557637","293.51542179838","33284.53360775","0.71982975929068","31.300545978781","7.33149433896","0.28293566643304","32.488971442163","104.58212451201","14.217520224645","3.7830686075202","4.1494993187205","40.171042579919","39.367799837815","293.49756641388","mefwiso"
"46","104.47083539405","296.08131567146","293.6105760748","33212.626143039","0.71459916851715","32.160659789422","7.690452647724","-0.73855103949435","29.162901528843","103.6740540396","13.97893260905","2.8621232908275","4.5627579793891","42.999500508863","39.129131166987","294.05338171804","mefwiso"
"47","103.40682933269","295.49493385648","294.21072922259","33141.648699431","-0.098682041906255","30.980067490474","7.3648393828255","0.75506258556832","28.868472115326","106.05886438923","12.658716415093","2.6644071695676","4.8888989815262","41.62863620785","41.723931112474","294.6986489402","mefwiso"
"48","106.43179295645","295.07886191806","293.82959564864","33070.366752699","0.37062080809709","32.935675931086","7.7478229417066","-1.7327103978993","35.975417456757","105.07222945543","13.50326356899","2.8704884746102","4.5744424529905","41.960960870955","39.472019822964","294.12020414956","mefwiso"
"49","106.01552454079","295.13966776232","294.35686038899","32998.890920971","-0.4700566802995","31.553823480105","8.9006061937241","-1.9760559779112","33.032412579803","105.45506675435","13.292183194599","6.8548253014114","2.6326674022976","40.413512509917","39.43747554064","296.08389024623","mefwiso"
"50","105.05099897999","295.14885292519","295.73576934251","32929.787285444","0.046677181300851","31.458720701038","8.8925602006812","1.4941391777594","35.857865549773","104.24089582233","14.355604142052","5.1877544540995","4.6210968063166","42.101005659667","39.028699352775","294.66406745155","mefwiso"
"51","105.42490953935","296.20081441982","293.17313397962","32856.006657525","2.797934893224","30.2664710461","9.1373479876275","-1.2188580447788","39.379047262131","104.55829015082","14.034015251585","4.557234272824","3.8538351971749","41.432037735663","39.010708808245","294.20137734564","mefwiso"
"52","105.60641578023","294.66184564593","293.98582527916","32787.901992579","1.3343759767285","30.472532344036","8.1724886452928","-0.77001371548777","37.310315765115","104.84891526358","13.918895587836","5.0435768808243","4.3474076028973","41.123253723717","40.685203966338","293.05638233952","mefwiso"
"53","104.36219559066","297.05176705178","293.37237311483","32718.046565539","0.26551897376666","28.960298447571","5.7110630210103","2.5876187669489","42.475052740215","105.14877805684","13.64723437893","4.059172252616","5.4635052431063","42.112672995688","39.889314893381","293.933549115","mefwiso"
"54","105.64776352898","294.53689051562","293.62778113809","32649.495635582","0.90428044832879","30.934122391891","7.9361949258974","-0.14436046689689","41.141951052275","106.09228172751","14.97020021216","3.8946672776608","4.1622220057876","43.73619272578","37.913994523427","295.37212296635","mefwiso"
"55","105.46832836549","294.93239135076","294.67136357451","32578.497594789","2.5694180527534","31.872356401757","8.5142088513552","-2.2931707548574","40.074291498824","103.62626898753","13.142703026342","2.5827396450582","2.9389334239856","42.291035931337","38.588524186771","294.97284016732","mefwiso"
"56","106.16446150253","297.99123062378","295.99756835839","32509.768717646","0.714784810797","31.322179811316","7.4941852251758","-0.18394769323177","44.098088025671","106.2971639091","14.599007612891","4.0958856076332","5.2337141909623","41.322407467569","39.235885499605","297.02388728912","mefwiso"
"57","105.19075496013","295.24438421008","291.84945410189","32437.386285225","0.35975776378847","32.953546354113","8.141770587709","-0.94123381247383","40.619190467342","106.3257166608","14.09476546016","2.8613075858365","2.7916265501273","41.143224581999","40.068506649815","295.02016598248","mefwiso"
"58","103.62533420624","294.92152235523","294.95797902332","32370.25281938","1.9559847271242","31.430625368465","6.3960803527321","-0.7482710807161","43.696089566764","104.82390932295","14.350534858406","4.6345773481743","4.8963767000084","41.612837132715","38.94150167971","293.45412070923","mefwiso"
"59","106.70762316652","295.03023492363","293.95959489054","32300.724915276","0.12355021498749","29.212575519872","8.5098464598574","-2.6375444991141","40.367050577433","105.82750718015","14.051662882195","3.4183247573199","3.7777769494266","42.07968891357","38.205918993011","295.64431236425","mefwiso"
"60","104.5161099396","295.31760137176","294.50632536152","32233.770848925","0.17847215583975","30.088919468026","8.7662774858752","-0.68362157817799","41.172162284865","104.74653612585","14.005845209269","3.3457137126727","2.5436354686049","40.428986470887","38.773499228847","293.82044216483","mefwiso"
"0","105.91160066173","324.8588060959","291.08578732617","50418.596819232","50.829560186376","64.331179202677","7.0767970962095","528.31587635251","528.02186050341","105.85512186677","16.605984694885","98.658601122779","98.922122742686","22.105777660989","59.664908263101","308.75515687672","mfwbr"
"1","106.57179808884","322.60384001623","291.38382645332","50417.935697495","51.087835498815","60.231000113147","5.6562567773479","528.71608912382","528.62066416962","104.83768887761","15.656477745171","98.667201499922","101.2641450325","22.342294820486","59.341227356468","307.81334882535","mfwbr"
"2","105.91529372046","322.93596056399","291.80390038774","49335.063886787","48.525891642556","61.737635219274","7.5233653541768","-536.68332121999","554.70931529725","106.75676477807","15.682006747228","98.99877709266","100.46209910233","21.458238797409","59.626745134246","308.20670764511","mfwbr"
"3","105.59424639242","323.63722770509","291.50018857899","48235.095966213","44.638059036386","61.03814783025","6.7853210700429","-514.45679364738","563.5024493454","104.21759438188","15.80436080362","98.164813809322","102.18587506941","24.197900930114","59.313855100343","306.8059702209","mfwbr"
"4","105.08733900315","324.93783909658","291.39759228657","47136.549093592","42.797086071613","58.152812874371","6.7234974583676","-493.10642012397","503.23491888359","106.24479870011","15.37751676833","99.288044278662","100.5779455399","21.620511721377","58.935996118147","309.38469853614","mfwbr"
"5","102.70950195749","324.05515770564","291.41759082376","46038.670735454","39.459578018813","61.103675454112","5.8058947756746","-491.08033191112","477.80995252858","104.67934053568","15.825791402696","99.117961734818","100.44514556598","22.584109710179","58.350964143907","307.06002099124","mfwbr"
"6","103.32398366551","324.33625100394","294.61365148678","44948.094179085","35.849545999338","59.238008793557","6.2106054970476","-489.88995291467","477.86243550624","104.91564051258","17.069963996784","99.538138441688","98.41718813433","25.394107880029","58.200180678082","307.83018039659","mfwbr"
"7","107.75070533221","327.12594449309","294.21735261092","43856.482380036","31.039813285652","60.121359174794","6.9255373143087","-490.12798705442","491.30683277745","107.10002741814","13.971139915689","98.025426193702","98.150147557076","23.474290155974","59.394241194518","308.27520265664","mfwbr"
"8","105.48959039112","323.70823820317","294.23243886593","42762.152589129","29.010858640002","58.280397976948","4.9529401565604","-492.76872127346","495.34470244669","104.64225993638","18.328925257193","97.704627515973","97.647903569929","22.97275577854","58.75083052946","307.56988214792","mfwbr"
"9","104.63346072637","325.69435638497","294.63145983397","41658.41982195","24.48264721214","57.50893317784","7.0114105387045","-491.50518229768","496.76495108468","105.99348716321","15.657916186963","99.507480290274","97.997550526209","24.154663688461","59.194726624748","306.74440036338","mfwbr"
"10","103.45446808295","324.20161766584","294.79583248786","40555.899926503","21.341937858326","57.346394622733","7.9610335460877","-490.22200997805","499.79610571073","105.28469013955","16.333095233083","98.881343039543","99.366021471001","22.118974847688","60.732363385556","307.22458834553","mfwbr"
"11","102.91972988622","324.69612400647","296.22670640674","39447.69834069","18.396049307573","56.063030337795","6.4372335289709","-489.07798186552","498.60764136317","105.43260863039","16.068903503187","99.781348298388","97.705622373548","22.354957478723","58.943907401736","309.56515505295","mfwbr"
"12","104.58316172837","324.0237883295","294.78614014331","38335.58004918","13.55416546675","56.318929450655","6.2279656244311","-488.61532214627","500.88014573622","105.97309485926","16.381237264906","97.413035450475","96.232071785443","21.977065653617","58.672955559382","307.63938752856","mfwbr"
"13","106.27500553041","326.14259234395","296.13310691959","37221.051205856","9.025889037662","54.98137506133","8.9106667910677","-488.44762459965","396.56490172529","104.94682949957","14.406567537029","11.902658464792","10.421712270614","32.365496444232","54.096759715965","300.72774028527","mfwbr"
"14","103.59550516584","322.8002966665","295.84335979664","36086.940924842","5.6326422867724","53.506612708523","7.3997579993999","-515.55399119088","287.48709535538","105.59873257876","13.757627778645","10.128539529772","8.8243805963508","40.459880009371","50.344396957702","297.47723682616","mfwbr"
"15","105.37632295641","318.92532676021","294.4586654344","35196.956661601","1.9541135990589","51.781480097423","6.5475596549228","-0.73218845078904","371.77402715126","104.96910562741","14.890589468546","7.9239752593931","7.6631664214294","44.122872270225","47.007640950329","294.96282001607","mfwbr"
"16","103.24453909881","313.60117838206","297.54194480815","34600.167963226","-0.39343444663039","52.197207886527","6.417484332613","-1.404171744534","343.03690796032","106.83005292731","14.633626803168","7.8463478829458","6.9243479635025","43.972704933532","43.218348081881","295.3914336747","mfwbr"
"17","104.35193718607","310.40699198233","297.78465618101","34038.35359911","1.1544220110855","53.872395965723","6.4562265472544","-1.0833918581165","319.91174814943","105.68489471166","16.044736496605","9.0225879920721","8.413488983392","43.965479615963","42.182223480152","294.63793495479","mfwbr"
"18","104.81558263905","306.96632421363","295.08586502902","33508.288267445","0.44647130135483","49.865452806376","7.5058179731363","-2.4737567526908","331.41525109404","106.33972352112","14.205011793476","6.0481435191852","7.0378996819515","43.335614130504","39.732272509152","290.50981227009","mfwbr"
"19","104.31425730711","302.12903315908","293.31516415513","33050.789345038","-0.34259931758772","43.102066889945","7.1819391142716","1.5473205829965","336.43284189996","105.37257623469","14.309052134633","7.7552118525953","4.6680170804509","43.514284460392","36.380886929264","292.70890879719","mfwbr"
"20","105.66605203649","302.47678769393","293.90974041228","32648.950964233","0.45925996094753","41.400791214593","5.4400204698484","-0.46354423365521","286.70153416891","104.45051104224","15.561681738782","5.7809398310728","6.8297869021792","44.390282696258","35.985247752842","292.13199111353","mfwbr"
"21","105.90852778957","300.38295683098","292.94748601139","32299.107827699","-0.66483331715217","40.492762596554","8.4146665894494","-1.1348020692477","226.55672087278","105.73960266143","14.029878542921","6.9358905176027","6.5652065772255","43.822863135204","34.878176515134","292.87802281075","mfwbr"
"22","104.5715651689","297.34465292302","291.9088847797","31994.298128399","0.27020090686658","37.861133079872","7.2459134510329","0.70583723073102","197.68610158526","105.84713340132","15.137591457892","6.6035081712979","3.8528843995507","43.662602390907","36.496348320845","292.61761123918","mfwbr"
